index	hash	title	smName	artist	version	levels	displayBpm	abcSort	dAudioUrl	useSsc	missingDifficulties	isLineout
692	DodQ1I1DiPIqDQP0PqO6PIQ1iPQd6O8d	Rave Accelerator	Rave Accelerator	M-Project	17	4,8,12,16,,8,12,16,	170	R	n9ubj0n2uhh1rjc/Rave%20Accelerator.mp3		6		
693	POq8OPlOO9199i11Od0P00801Qo01DQo	Reach The Sky, Without you	Reach The Sky, Without you	nc ft.NRGFactory	15	7,10,14,17,,10,14,17,	95-190	R	kj5toaarro86wzt/Reach%20The%20Sky%2C%20Without%20you.mp3				
694	IDldD8o8P8dbIP6oiDo11i10lo6bP6oQ	real-high-SPEED	real-high-SPEED	Makoto feat. SK	11	2,4,6,8,,4,6,9,	131	R	00q4iv03y516qqu/real-high-SPEED.mp3				
695	8qPoPbql190Pi9086ildIlQOqlPoQdP9	REBORN MAGIC	REBORN MAGIC	seiya-murai meets “eimy”	12	2,4,7,9,,5,7,11,	140	R	niqas3r2dccd9g6/REBORN%20MAGIC.mp3				
696	Qi1Q6I80b09Oq91OPldbO19080q0dd0b	Red Cape Theorem	Red Cape Theorem	メリー・バッド・メルヘン	17	3,6,11,14,,6,10,13,	95	R	cvexl3yd5309qi4/Red%20Cape%20Theorem.mp3		5,6		
697	81QD89Q6Ob911oOoobO0D98IQ1D1q60d	RED ZONE	RED ZONE	Tatsh&NAOKI	8	4,6,8,12,,6,8,11,	165	R	k8ngj3kxlnmn6v5/RED%20ZONE.mp3				
698	ODdoiODodb0ddIP06IqDQdl100q0dIP6	Re:GENERATION	Re-GENERATION	TAG feat. ERi	16	3,6,11,15,,6,11,15,	176	R	39lf5dgrsbe5jaf/Re-GENERATION.mp3				
699	ll6iQl0PoiDob8Oi6dlOQ069061doqbq	Rejoin	Rejoin	BEMANI Sound Team "HuΣeR feat.PON"	15	2,6,10,13,,7,11,13,	135	R	43or0jofddxatfi/Rejoin.mp3				
700	qo6l9dbb8D0iDQI1odo0Qb9O1ibDdoIb	Remain	Remain	ZERO+ZIBA	14	5,9,12,15,,9,12,16,	75-300	R	xnrokt6i046n9tw/Remain.mp3				
701	iO90Qo66I88P1IdDldo1oIqb8bldqDI6	Rescue Me	Rescue Me	NAOKI feat. Fracus	12	2,4,8,12,,5,9,13,	145	R	uwieam5h5epfiv1/Rescue%20Me.mp3				
702	1Ob9Il9bOQdbOQbq00oi1qoo1o1dPoI0	resonance	resonance	NAOKI-EX	11	2,4,8,11,,4,8,11,	165	R	pkbsygxtr5sdf2n/resonance.mp3				
703	PbQ8Q9ol09I18IIb0d6iO8i9ODID10iO	Resurrection	Resurrection	Dormir	12	2,5,7,10,,5,8,10,	140	R	slfumtnikyd1j4d/Resurrection.mp3				
704	IPq8dO1lD8qidDlI0ObboI9IIldQO6IQ	RЁVOLUTIФN	REVOLUTION	TËЯRA	13	3,7,11,14,17,7,11,14,17	202	R	ls4z4dusssflpcg/REVOLUTION.mp3				
705	O0Id19qQlDibiDdIP90o81bOo16qbQ0o	REVOLUTIONARY ADDICT	REVOLUTIONARY ADDICT	TAG underground	12	3,7,10,13,16,6,9,13,16	174	R	h92jd79muadms1l/REVOLUTIONARY%20ADDICT.mp3				
706	P8IQ8blOl1i08oP18i06Oq1iP9biP6Do	Rhythms Inside	Rhythms Inside	DKC Crew	12	1,3,7,9,,4,7,9,	131	R	orr1cnuta5puxwn/Rhythms%20Inside.mp3				
707	q11d0oiQIlbP91dqqddPq9D80lbODbDi	Right on time (Ryu☆Remix)	Right on time (Ryu Remix)	Ryu☆	13	2,6,9,14,13,6,9,14,13	149	R	atdeuada8bt6lef/Right%20on%20time%20%28Ryu%20Remix%29.mp3				
708	1qPOO8o9089lI1qQIDIDi0lidob9i6lq	Right Time Right Way	Right Time Right Way	KAN TAKAHIKO	16	4,7,11,14,,8,12,15,	174	R	mok6ngzye3hfuwh/Right%20Time%20Right%20Way.mp3				
709	I9Oood9l9li0D08Q6d6DQPiIQiloidO6	Riot of Color	Riot of Color	TAG	17	4,8,12,16,,8,12,16,	75-150	R	27r2tydnhg8e7qp/Riot%20of%20Color.mp3				
710	60P9IPOdi1OIbD61D8i0D9ODoq6QOIPO	RISING FIRE HAWK	RISING FIRE HAWK	L.E.D.-G	15	3,6,11,15,17,6,11,15,17	157	R	yxmvyu9ezeody8l/RISING%20FIRE%20HAWK.mp3				
711	iQqbdqOlqlPP11d1qI8lO6iQb19dO991	Romancing Layer	Romancing Layer	TAG	14	2,6,11,14,,6,11,14,	150	R	42ht6667nyhs3e9/Romancing%20Layer.mp3				
712	ODd6QDIIdi6ild0O8lqIdl0oiQ98669l	ROOM	ROOM	Blanc Bunny Bandit	17	2,5,8,11,,5,8,11,	145	R	q8njt4po8y6ropt/ROOM.mp3				
713	odd1O0boo1boqDb0dIOQdQi1IqdO1DQd	roppongi EVOLVED ver.A	roppongi EVOLVED ver. A	TAG underground	11	6,8,11,15,,8,12,16,	170	R	b8w5cc3c0vxwf6d/roppongi%20EVOLVED%20ver.%20A.mp3				
714	QobO6O8iQP6I16l0I8QPd0Iq6iQ1loQ6	roppongi EVOLVED ver.B	roppongi EVOLVED ver. B	TAG underground	11	6,8,11,15,,8,12,16,	85-170	R	t2qw9yp0a0egxog/roppongi%20EVOLVED%20ver.%20B.mp3				
715	lb9Qo61bbOdQidlQQD8DP8199Q911Id9	roppongi EVOLVED ver.C	roppongi EVOLVED ver. C	TAG underground	11	6,8,11,15,,8,12,16,	85-170	R	1bibj6uob903zz6/roppongi%20EVOLVED%20ver.%20C.mp3				
716	l8q6diIod06OdP11P6I8oIddiPo16DPd	roppongi EVOLVED ver.D	roppongi EVOLVED ver. D	TAG underground	11	6,8,11,15,,8,12,16,	85-340	R	vuv4w6mwuo1ge6x/roppongi%20EVOLVED%20ver.%20D.mp3				
717	dIQDOoO80odDP8OiOQIQ9oI0o99OdQDQ	SABER WING	SABER WING	TAG	10	5,8,10,13,13,8,12,13,13	74-222	S	ync3mrwga3zbzt7/SABER%20WING.mp3				
718	PIP60POo0dDQlIiqO9bIQ1oddQD8P9Il	SABER WING (Akira Ishihara Headshot mix)	SABER WING (AKIRA ISHIHARA Headshot mix)	TAG	10	6,10,12,15,17,10,12,15,17	79-316	S	5cjv6ru6fkuzim9/SABER%20WING%20%28AKIRA%20ISHIHARA%20Headshot%20mix%29.mp3				
719	Do6oPoo1QbOPo9DIii0Q0180l8b1Doqi	SABER WING (satellite silhouette remix)	SABER WING (satellite silhouette remix)	TAG	14	2,4,9,12,15,6,8,12,14	138	S	kfs4wdp39pnj125/SABER%20WING%20%28satellite%20silhouette%20remix%29.mp3				
720	qOQQ1qdQPPQ1bbdPldPlIil99IDoPi61	Sacred Oath	Sacred Oath	TЁЯRA	11	2,4,7,11,12,5,8,11,13	170	S	vqy78tj1ydn7qcy/Sacred%20Oath.mp3				
721	iObdoO9b1O9o8dP8o0id9b1QioQ0q9q9	S・A・G・A	SAGA	Veeton	10	4,7,10,13,,6,11,13,	200-244	S	lc7d7jk1mo3laqx/SAGA.mp3				
722	QQd9l19POblQdPdd61OD808DQ1qOQ9dl	Sakura Mirage	Sakura Mirage	Ryu☆	14	4,7,11,14,,7,11,14,	187	S	xw3356g75x2z4uf/Sakura%20Mirage.mp3				
723	0Pq6o89llQl10dl8O0DdP6lIO0ib6Doq	Sakura Reflection	Sakura Reflection	Ryu☆	15	4,8,10,15,,7,10,14,	181	S	kutu4v6cpziah4n/Sakura%20Reflection.mp3				
724	ib19PQ61bi0lI8qi98IQ8dOqOoP91olq	sakura storm	sakura storm	Ryu☆	11	2,4,7,10,13,4,7,11,14	184	S	qv2be1f1kr86gbz/sakura%20storm.mp3				
725	6lD1ooDi8Pdl0OlO0QoIioI8119I0PPq	Sakura Sunrise	Sakura Sunrise	Ryu☆	11	3,7,10,14,16,8,10,15,16	181	S	nok71tk10sxnlcr/Sakura%20Sunrise.mp3				
726	9iOoPoQ998qD66DoOOOqD9oDQD88P8I0	Samurai Shogun vs. Master Ninja	Samurai Shogun vs. Master Ninja	96	14	3,7,12,14,,7,12,15,	260	S	facdql0tp8xjk65/Samurai%20Shogun%20vs.%20Master%20Ninja.mp3				
727	QiQi666Qd9I6d1899iii80PdQdDlO1i1	Sand Blow	Sand Blow	肥塚良彦	14	3,7,12,15,,7,12,16,	83-165	S	34xohwg91fe03qb/Sand%20Blow.mp3				
728	o9l8Id0D1lQdl1o9DDIPbO6q998lq8bd	Saturday Night Love	Saturday Night Love	Sota feat. Brenda V.	8	3,4,6,8,,4,6,8,	128	S	m1mjb7j27tzsa8e/Saturday%20Night%20Love.mp3				
729	dDldd8OlbPQDoD80dO0DiDOiIoP1PQoD	Saturn	Saturn	Mr.Saturn	9	3,7,9,13,,5,9,13,	78-155	S	cjnxk6kxwxnmgnj/Saturn.mp3				
730	oQ1PPlOd8Ilb8I1I6biqO0lQPIoOldP1	Scarlet Moon	Scarlet Moon	REDALiCE feat. Ayumi Nomiya	14	2,5,9,12,,5,9,12,	180	S	wfuxubs4gkj4q5l/Scarlet%20Moon.mp3				
731	16Pio809ID669Di8OoPblQO0lDq668dQ	Scorching Moon	Scorching Moon	Shawn the Horny Master	8	3,4,7,11,,5,7,10,	125	S	hy8diomjtq4uqtj/Scorching%20Moon.mp3				
732	loP08P1PPi990lPD0O060d888O9o6qb8	Seasons	Seasons	TOMOSUKE feat. Crystal Paloa	12	2,5,8,12,,5,8,12,	168	S	0iruqkvy5id1rt5/Seasons.mp3				
733	9bI0dQdb01Dl1bQq1Pq998i0l096D99P	Second Heaven	Second Heaven	Ryu☆	11	2,5,9,11,14,5,9,11,14	149	S	cie4f95zxjijg5i/Second%20Heaven.mp3				
734	d1bQ1iIb0I1PoPOQqliIo9PiQQb1119d	second spring storm	second spring storm	Spacelectro	14	2,6,9,14,,6,10,14,	131	S	depbpwslsb5qj0g/second%20spring%20storm.mp3				
735	Db9D6Old6lIo01q0qlQ0dD1oDdbdob8I	Secret Rendez-vous	Secret Rendez-vous	DIVAS	6	3,4,7,12,,4,8,12,	98	S	wm5beoyxflp7td1/Secret%20Rendez-vous.mp3				
736	oIQo8IQPbobO6bioiqqdP6P6O8898DOQ	SEDUCTION	SEDUCTION	nc ft. FINALFORCE	8	4,6,9,12,,6,9,13,	95-190	S	g39o7kcf0vl40ec/SEDUCTION.mp3				
737	PO1olqI8DiDiO0loDIIQ08oPd910bQbQ	SEDUCTION(Vocal Remix)	SEDUCTION(Vocal Remix)	NC feat. NRG Factory	8	3,6,9,12,,6,8,12,	190	S	i44n2fzt6tycv1c/SEDUCTION%28Vocal%20Remix%29.mp3				
738	Qbbqd9O98bl0DobQ9l6blO8iOPP8QdDd	Sephirot	Sephirot	SHIKI	15	3,6,10,12,,5,9,13,	154	S	796z0z1rk8l46e4/Sephirot.mp3				
739	D0Q0oIDDqoQd0IQddi1IiD16dO16O88o	Seta Para Cima↑↑	Seta Para Cima	BEMANI Sound Team "U1 overground"	16	3,5,11,13,,5,11,13,	140	S	t3o8m9myxk7b3yl/Seta%20Para%20Cima.mp3				
740	qbl10iqqdO1Do1dIq181Pl6oi8QilQo1	Seule	Seule	Preston Powis	12	2,6,10,12,,6,10,12,	125	S	0wgr2jg3tonjyby/Seule.mp3				
741	60QoP9DoIo90D616989Q0D0iodOoOd91	SEXY PLANET	SEXY PLANET	Crystal Aliens	3	3,7,8,11,,5,7,10,	181	S	aqqm5vhq1c4kx35/SEXY%20PLANET.mp3				
742	O06Id8PIDbDblO109ddi1dldd0bqDdQ1	SEXY PLANET(FROM NONSTOP MEGAMIX)	SEXY PLANET(FROM NONSTOP MEGAMIX)	Crystal Aliens	6	,,,,10,,,,9	180	S	o2s2jhj6au00zvo/SEXY%20PLANET%28FROM%20NONSTOP%20MEGAMIX%29.mp3				
743	qo6Ib8QqqDd16i91d8dlQoqIq08bo68d	Shades of Grey	Shades of Grey	Fracus	9	3,5,8,10,,5,7,10,	170	S	396rkmltjfgssew/Shades%20of%20Grey.mp3				
744	9P16o1bO16PDDObloibo1Il8IIDdo869	Share The Love	Share The Love	Brenda Burch	12	2,4,8,12,,4,7,12,	158	S	le4q20nanr5jjke/Share%20The%20Love.mp3				
745	0qDb0d9oIoQPP1Ql0o0OOPoPDbQ699Iq	She is my wife	She is my wife	SUPER STAR 満-MITSURU-	11	3,5,7,12,,5,7,12,	85-170	S	nifckmichk5fbqx/She%20is%20my%20wife.mp3				
746	q1o901oPqbbI1Q61qo688bDd0Pqlb08l	Shine	Shine	TOMOSUKE feat. Adreana	11	2,4,6,9,12,4,7,9,12	125	S	2tv1cwml0q4arx2/Shine.mp3				
747	006ob1iI9b1I8dDl0dq1bqIOP8886li1	☆shining☆	shining	ピンクターボ	11	2,5,8,11,,5,8,11,	185	S	yvdsvrlsl85okwx/shining.mp3				
748	b6ldDOq9qi1IiIIdiIl1108q1iQ9O6d6	Shiny World	Shiny World	CAPACITY GATE	11	2,8,11,14,16,8,11,14,16	25-100	S	r809lvnjyal029q/Shiny%20World.mp3				
749	Dbd0o8iob1D0990DDIOIIQ6bQqdDQ6ID	SHION	SHION	DJ YOSHITAKA	15	4,7,10,13,,6,10,13,	179	S	39y4doniicqs87d/SHION.mp3				
750	6oolbQ0QiO90Dd0DQbb1D86d8q88id86	Show me your moves	Show me your moves	BEMANI Sound Team “TAG” feat. 柊木りお	15	3,5,8,11,14,5,8,12,14	155	S	jj241m76ms5wnnr/Show%20me%20your%20moves.mp3				
751	qPi8qIqO1lQd08b01PiPlql9O1dOPDPq	Shut Up and Dance	Shut Up and Dance	Walk The Moon	15	2,5,8,11,,5,9,11,	128	S	ip8639p1w66j46z/Shut%20Up%20and%20Dance.mp3				
752	qq8qDqqPQdP0loDI6DDO9d6dQ601iOID	siberite	siberite	Captain KING	15	2,5,10,13,,5,10,14,	128	S	3mfr2vdlt1no2gi/siberite.mp3				
753	QOPioi8P81q9l0QiP6q06b06bdOO8b1O	S!ck	S!ck	Eagle	15	5,8,12,16,,8,12,16,	88-177	S	eqzxs78cpbvca4m/S%21ck.mp3				
754	qoDOoP99lq8bd19iqiloObQDqD8QbOq0	SigSig	SigSig	kors k	12	3,6,9,12,10,6,9,12,10	179	S	njzddl3kw9u7m0z/SigSig.mp3				
755	80bQi8IQ8o1iidqd6oQiDPQoPi909olq	Silent Hill	Silent Hill	THOMAS HOWARD	2	3,4,9,10,,5,7,11,	125	S	khy2r2n9duh56ej/Silent%20Hill.mp3				
756	oio6bqP08PPoP9qIq1oi9Dib9PIq9l11	Silent Hill (3rd christmas mix)	Silent Hill (3rd christmas mix)	THOMAS HOWARD	6	,,,,10,,,,11	125	S	jzqywgesa8ta16m/Silent%20Hill%20%283rd%20christmas%20mix%29.mp3				
757	Q8bIddo10ilqbd6I8QOq1bod1OO8dqlO	Silly Love	Silly Love	DÉ DÉ MOUSE	16	4,7,11,14,,7,11,14,	124-153	S	gyyh54idbqo7qbq/Silly%20Love.mp3				
758	Q6ql0lOOdq90DI1PqO1bd10bP0Oi8Q0Q	SILVER☆DREAM	SILVER DREAM	jun	12	4,8,11,15,,9,12,15,	96-192	S	5iwzyqwnpzgbzhf/SILVER%20DREAM.mp3				
759	bi1Obd9i99P0O9PqQ1l1P6P6o1IOi11P	Silver Platform - I wanna get your heart -	Silver Platform - I wanna get your heart -	U1 Reincarnates w/ Leah	9	4,5,7,11,,4,8,11,	140	S	antjnen9lvc1a2h/Silver%20Platform%20-%20I%20wanna%20get%20your%20heart%20-.mp3				
760	D6o8lIiDQ80oi6iIbiP9DlOPIl0Q8d69	Six String Proof	Six String Proof	BEMANI Sound Team "Yvya × Mutsuhiko Izumi"	16	2,7,12,14,,7,11,13,	130	S	sze43uh1uiymfpv/Six%20String%20Proof.mp3				
761	idI1dd69l1il16P0d9DoldDP1QDP0911	Ska Ska No.3	Ska Ska No.3	亜熱帯マジ-SKA爆弾	8	3,3,7,12,,4,8,10,	138	S	qhipsd2spzibjoo/Ska%20Ska%20No.3.mp3				
762	IbI90PiioDlqPP19D1odPPbP1PP0009O	SKY HIGH (20th Anniversary Mix)	SKY HIGH (20th Anniversary Mix)	Haruki Yamada (ATTIC INC.) with Martin Leroux	16	2,5,9,12,,6,9,12,	145	S	6vkoxlwqp8cfq0e/SKY%20HIGH%20%2820th%20Anniversary%20Mix%29.mp3				
763	08IP8i1qIbQIoP9DiP11IdP190Q98lil	Sky Is The Limit	Sky Is The Limit	Sota F. feat. Anna	11	2,5,9,12,,5,9,11,	150	S	j9zq8rhqh7tfg2h/Sky%20Is%20The%20Limit.mp3				
764	Dqb08DI0Ii8ilD0lioi9o9D1dodl6dO0	Skywalking	Skywalking	Nhato	16	4,7,11,15,,7,12,15,	90-180	S	yg1ewm9nxklugbo/Skywalking.mp3				
765	86688l9096PdIqDPl8qoQ10dI8Ioi86l	Slip Out	Slip Out	Harmony Machine	10	1,3,7,9,,5,6,9,	95	S	r00xh3nu3aoaod5/Slip%20Out.mp3				
766	lb1l0DibId6Pb9ddlqlDoP6d6oD0o0IP	Slip Out (bounce in beat mix)	Slip Out (bounce in beat mix)	Harmony Machine	10	2,4,6,10,,6,7,9,	106	S	m7grfbfu6ef5s02/Slip%20Out%20%28bounce%20in%20beat%20mix%29.mp3				
767	OdldObODIdilOP0QqI0b1oO1diqdq61b	Small Steps	Small Steps	かめりあ	16	1,4,7,10,,4,7,10,	106	S	32ylxbbgkkon9c1/Small%20Steps.mp3				
768	odliP8d18DQi0b8lPbPI1PdoQ0PDd0IP	Smiling Passion	Smiling Passion	ときめきアイドル project	15	2,7,10,12,,7,10,12,	187	S	qnrqn8ti3ra3evd/Smiling%20Passion.mp3				
769	1l01billdl6oPP96Pq8d0lbbblQI8i8l	smooooch･∀･	smooooch	kors k	11	2,4,7,12,10,5,7,12,11	177	S	8iekvikbcwcie3n/smooooch.mp3				
770	OQbdD9iD898Q01oIddDliq8q9D1QlQ1I	snow prism	snow prism	Qrispy Joybox	12	3,6,9,12,16,6,9,12,16	196	S	ibdfx4yvm8o0qdg/snow%20prism.mp3				
771	8qd0DIiiQ6dPl1b6b0OqDob6i0d1dQP1	SODA GALAXY	SODA GALAXY	KO3	16	3,6,9,12,,6,8,12,	178	S	vj12s7nqal0rekv/SODA%20GALAXY.mp3				
772	D06P88iOlIdbbQ1Qd8OOI11dQoq0iOqd	SO IN LOVE	SO IN LOVE	Caramel.S	7	3,4,7,9,,4,7,9,	112	S	v7xit5z1iib3a0q/SO%20IN%20LOVE.mp3				
773	dPbOQdio1OI8OOI6OlOIqI1Ii18i8ID0	sola	sola	小野秀幸	13	2,5,9,12,,5,9,12,	135	S	m4mo560p06dmfvk/sola.mp3				
774	0ol981b18biO0610IqPi9l6Db86PbIQ9	someday...	someday	杏野はるな	11	2,5,7,9,,6,8,10,	154	S	sats0jkn8holnln/someday.mp3				
775	60dq6Plo0do9iQOl6ql111P9OPd9i01l	Somehow You Found Me	Somehow You Found Me	DIGI-SEQ-BAND2000	13	3,6,10,13,16,6,10,13,16	180	S	0x922ocw3s28v7x/Somehow%20You%20Found%20Me.mp3				
776	6ObP9i0qi1ibbi9DOd6bOOOd6Q9dlPi6	Something Just Like This (Alesso Remix)	Something Just Like This (Alesso Remix)	The Chainsmokers & Coldplay	16	2,4,8,10,,4,8,10,	120	S	v6b6mtai5wmscp0/Something%20Just%20Like%20This%20%28Alesso%20Remix%29.mp3				
777	oi9q8DQ1QddP1699qIbqP886iOIPI16I	Something Special	Something Special	nc ft. Jasmine Nii	12	2,4,7,11,,5,7,11,	95	S	mfb29zk9ken22k3/Something%20Special.mp3				
778	o1QoI9dQ1i89bPl1oDl6999861obD0qI	SOUL CRASH	SOUL CRASH	nc ft HARDCORE NATION	9	3,6,9,13,,6,9,12,	142	S	dygnovcce0xpfit/SOUL%20CRASH.mp3				
779	i86bPlP6ioldqb1OqPqidboqqQ8dQqdl	south	south	Wall5	13	2,5,8,10,10,5,8,10,11	140	S	bbo4sjc7baduv7m/south.mp3				
780	bo6PqbbPQ6D096OIP6dDPbPPiDi88609	Spanish Snowy Dance	Spanish Snowy Dance	Mutsuhiko Izumi	13	3,7,11,15,17,7,11,16,18	180	S	6tlspvvmv4u2lbw/Spanish%20Snowy%20Dance.mp3				
781	8i61Oi09bOIP0lOldI668b8IPbIq8l0Q	Sparkle Smilin'	Sparkle Smilin'	BEMANI Sound Team "Qrispy Joybox" feat.いちか	17	3,7,11,14,,7,11,14,	180	S	3pedw47itoyi16f/Sparkle%20Smilin%27.mp3				
782	D9odQ60DDolq9QI9DDl98DIobdPPIil9	Special One	Special One	kors k feat. Suzuyo Miyamoto	15	2,5,8,11,,5,8,11,	128	S	t8o26lssjeb5nkc/Special%20One.mp3				
783	9DI8iOP0660lb968I6Oiiid6DQ68IbOO	SPECIAL SUMMER CAMPAIGN!	SPECIAL SUMMER CAMPAIGN!	Lucky Vacuum	14	2,7,11,15,,7,12,15,	168	S	cqyofv528kpcte2/SPECIAL%20SUMMER%20CAMPAIGN%21.mp3				
784	b1do8OI6qDDlQO0PI16868ql6bdbI886	Splash Gold	Splash Gold	BEMANI Sound Team "TAG underground"	16	6,10,13,16,,11,13,16,	75-300	S	o1zuklo2elw1624/Splash%20Gold.mp3				
785	1P9qQdiiodODqQPl0OO88iiiqdoDIPO6	SP-TRIP MACHINE～JUNGLE MIX～	SP-TRIP MACHINE~JUNGLE MIX~	DE-SIRE	1	4,8,9,10,,8,9,10,	160	S	slhvu26l5uce268/SP-TRIP%20MACHINE~JUNGLE%20MIX~.mp3				
786	dDO8ili1081QQIb86POQ8qd0P111011o	SP-TRIP MACHINE～JUNGLE MIX～(X-Special)	SP-TRIP MACHINE~JUNGLE MIX~(X-Special)	DE-SIRE	10	,,,,11,,,,12	160	S	8now3ra21wbqdpe/SP-TRIP%20MACHINE~JUNGLE%20MIX~%28X-Special%29.mp3				
787	D9I8d1PDOQ8QqP1o1IIi0o8d6660ddOQ	Squeeze	Squeeze	VENUS feat. Mutsuhiko Izumi	14	4,6,9,15,,6,10,15,	87-173	S	oy1atkihqhzjbxe/Squeeze.mp3				
788	QD0q90q9PIl9PdqqO9D9DO09DbiODOI6	Star Gate Heaven	Star Gate Heaven	SySF. feat. Donna Burke	8	3,3,7,10,,3,7,11,	145	S	urz8nwyp0qa9oti/Star%20Gate%20Heaven.mp3				
789	6I0d1d8d690dl8boOb60O1Iq1Ddi6P8d	Star Gate Heaven (FUTURE LOVE Mix)	Star Gate Heaven (FUTURE LOVE Mix)	SySF. feat. Donna Burke	9	4,5,9,12,,6,8,13,	147	S	oe1tllbt2wae8bi/Star%20Gate%20Heaven%20%28FUTURE%20LOVE%20Mix%29.mp3				
790	bb9lOdO0Pbb1qOIb1oQq8lPlI9i6IP8q	Starlight Fantasia	Starlight Fantasia	TAG	14	3,7,11,14,,7,11,14,	148	S	3l5os68gfghu1u3/Starlight%20Fantasia.mp3				
791	1QqObIQPDOq6bI6iOqDiiI66oDQQidlb	Starlight Fantasia (Endorphins Mix)	Starlight Fantasia (Endorphins Mix)	U1 overground feat.TAG	14	3,8,12,15,,8,12,15,	78-155	S	qmztz76maggps2q/Starlight%20Fantasia%20%28Endorphins%20Mix%29.mp3				
792	bbiPqbo0lQq9P19i06q690blI91dbbq6	Starlight in the Snow	Starlight in the Snow	BEMANI Sound Team "劇団レコード" ft.Lisa – paint with stars	16	4,7,11,14,,6,11,14,	150	S	x13iuzfkuagmpbx/Starlight%20in%20the%20Snow.mp3				
793	l666Dd0bIO9O69boPd898b19bPDo1IdO	starmine	starmine	Ryu☆	14	3,7,11,15,,7,11,14,	182	S	o5knk9p5f1dcb0a/starmine.mp3				
794	oQPdiPPdQO1Ob6DqDi0l0q0PDP06QlO0	Starry HEAVEN	Starry HEAVEN	Royz	13	2,5,8,10,13,5,8,11,12	190	S	siq4oddw6qboyxs/Starry%20HEAVEN.mp3				
795	80OqPo1D6lD616lIDI1IPq0oPllld6b1	Starry Sky	Starry Sky	DJ Genki feat. Mayumi Morinaga	16	2,6,9,12,,6,9,12,	150	S	2guotrrx0pbbxti/Starry%20Sky.mp3				
796	bq1O60D90Qbb6iPoi90Ii9olQOIO0Ib1	STARS☆☆☆（Re-tuned by HΛL） - DDR EDITION -	STARS (Re-tuned by HAL) - DDR EDITION -	TЁЯRA	9	3,5,10,9,,6,9,10,	145	S	jhx1jq14dxnvvb8/STARS%20%28Re-tuned%20by%20HAL%29%20-%20DDR%20EDITION%20-.mp3				
797	6qQb9I0QbD89IID9b9iOPdO6dbqPDolQ	STARS☆☆☆(2nd NAOKI's style)	STARS (2nd NAOKI's style)	TЁЯRA	8	3,6,8,9,,6,8,11,	140	S	kgcis1h4c3dpdvf/STARS%20%282nd%20NAOKI%27s%20style%29.mp3				
798	l08bl1dddob81IP1IbQqbDbiPo9l069l	Start a New Day	Start a New Day	Sota F.	15	3,6,11,15,16,7,11,15,16	168	S	nbnbu1ooy0bx5hq/Start%20a%20New%20Day.mp3				
799	I1DiOI16Id0qdlqbQ6ObPlilDP1oiI98	Star Trail	Star Trail	Nhato	15	2,5,9,13,,6,9,13,	74-148	S	mx85ts86z098zxt/Star%20Trail.mp3				
800	6lqoOddiPQ6D6160bOdP116bQdIliII8	STAY (Organic house Version)	STAY (Organic house Version)	emi	7	3,4,7,9,,5,7,9,	125	S	uvtq3s4smzmmdjq/STAY%20%28Organic%20house%20Version%29.mp3				
801	olDoq69qD008Q9bb8d9OOlPO160Qd0dq	Stay 4 Ever	Stay 4 Ever	CHEAP CREAM	16	2,5,9,11,,5,9,11,	140	S	w64chjd77hb9gjb/Stay%204%20Ever.mp3				
802	b0DP0oqbid0iIQ6D88dDIiiDiq9oi19Q	stealth	stealth	DAISUKE ASAKURA	9	3,5,8,11,,5,8,11,	160	S	0sdg6o6yhf5r5ex/stealth.mp3				
803	OPQQo1idQoqOq88lIPOQo6DooiP8QO9d	Stella Sinistra	Stella Sinistra	Akhuta Philharmonic Orchestra	14	4,8,12,15,,7,12,14,	110-180	S	cpvudytmijjnm51/Stella%20Sinistra.mp3				
804	d6OoI6oOd1l99DIoodI9lIDI0bidDP00	STEP MACHINE	STEP MACHINE	Paisley Parks	17	3,7,11,14,,7,12,14,	160	S	al3ulvzk4j5sfah/STEP%20MACHINE.mp3				
805	ooo6qID66I6191bQib1QQdlPoio6Iodl	STERLING SILVER	STERLING SILVER	TAG	15	4,6,10,13,,6,10,13,	175	S	1ok54nx4zk1deew/STERLING%20SILVER.mp3				
806	oqPii6QDdPOI6lDDQ96DOI8ill61bobd	STERLING SILVER (U1 overground mix)	STERLING SILVER (U1 overground mix)	TAG	15	4,7,11,14,,7,11,14,	185	S	jglqabjsakuqrbs/STERLING%20SILVER%20%28U1%20overground%20mix%29.mp3				
807	Qb90bo6I0Pd9181iIoOPoqPOOOQq6dQ1	STILL IN MY HEART	STILL IN MY HEART	NAOKI	4	3,6,8,10,,6,7,9,	150	S	bownjxlyjo5378p/STILL%20IN%20MY%20HEART.mp3				
808	DOOb99dlP8PdIbDOQIqoqll60Iob9189	STILL IN MY HEART(MOMO MIX)	STILL IN MY HEART (MOMO MIX)	NAOKI	6	,,,,11,,,,12	85-170	S	e9s33ot2dmq46s3/STILL%20IN%20MY%20HEART%20%28MOMO%20MIX%29.mp3				
809	OoIPPqIDbQ6qIb69q8dil0iq0l6q6DQD	stoic (EXTREME version)	stoic (EXTREME version)	TaQ	7	3,5,9,13,,4,10,12,	155	S	1g8nwc04sg3ijbj/stoic%20%28EXTREME%20version%29.mp3				
810	oDD1DQ161816dd9Dl8IioOoi9OQdO01O	Straight Oath	Straight Oath	矢鴇つかさ feat. 三澤秋	13	3,8,11,13,15,8,11,14,16	182	S	pbig0sw9z8gghhj/Straight%20Oath.mp3				
